72.990005,0.518299,0.296880,0.956254,0.495625
73.080002,0.518099,0.295310,0.956712,0.495671
73.169998,0.517900,0.293739,0.957168,0.495717
73.260002,0.517702,0.292168,0.957622,0.495762
73.349998,0.517505,0.290597,0.958073,0.495807
73.440002,0.517309,0.289026,0.958522,0.495852
73.529999,0.517115,0.287456,0.958968,0.495897
73.620003,0.516922,0.285885,0.959412,0.495941
73.709999,0.516730,0.284314,0.959854,0.495986
73.800003,0.516539,0.282743,0.960294,0.496029
73.889999,0.516350,0.281173,0.960731,0.496073
73.980003,0.516162,0.279602,0.961165,0.496117
74.070000,0.515974,0.278031,0.961598,0.496160
74.160004,0.515789,0.276460,0.962028,0.496203
74.250000,0.515604,0.274889,0.962455,0.496246
74.340004,0.515420,0.273318,0.962880,0.496288
74.430000,0.515238,0.271748,0.963303,0.496330
74.520004,0.515057,0.270177,0.963724,0.496372
74.610001,0.514877,0.268606,0.964142,0.496414
74.699997,0.514698,0.267035,0.964557,0.496456
74.790001,0.514520,0.265465,0.964971,0.496497
74.880005,0.514344,0.263894,0.965382,0.496538
74.970001,0.514169,0.262323,0.965790,0.496579
75.059998,0.513995,0.260752,0.966196,0.496620
75.150002,0.513822,0.259181,0.966600,0.496660
75.240005,0.513650,0.257611,0.967002,0.496700
75.330002,0.513479,0.256040,0.967400,0.496740
75.419998,0.513310,0.254469,0.967797,0.496780
75.510002,0.513142,0.252898,0.968191,0.496819
75.599998,0.512974,0.251327,0.968583,0.496858
75.690002,0.512808,0.249757,0.968973,0.496897
75.779999,0.512644,0.248186,0.969360,0.496936
75.870003,0.512480,0.246615,0.969744,0.496975
75.959999,0.512317,0.245044,0.970127,0.497013
76.050003,0.512156,0.243473,0.970506,0.497051
76.139999,0.511996,0.241903,0.970884,0.497088
76.230003,0.511837,0.240332,0.971259,0.497126
76.320000,0.511679,0.238761,0.971632,0.497163
76.410004,0.511522,0.237190,0.972002,0.497200
76.500000,0.511366,0.235619,0.972370,0.497237
76.590004,0.511212,0.234049,0.972735,0.497274
76.680000,0.511058,0.232478,0.973099,0.497310
76.770004,0.510906,0.230907,0.973459,0.497346
76.860001,0.510755,0.229336,0.973817,0.497382
76.949997,0.510605,0.227766,0.974173,0.497417
77.040001,0.510456,0.226195,0.974527,0.497453
77.130005,0.510308,0.224624,0.974878,0.497488
77.220001,0.510161,0.223053,0.975227,0.497523
77.309998,0.510016,0.221482,0.975573,0.497557
77.400002,0.509871,0.219911,0.975917,0.497592
77.490005,0.509728,0.218341,0.976258,0.497626
77.580002,0.509585,0.216770,0.976597,0.497660
77.669998,0.509444,0.215199,0.976934,0.497694
77.760002,0.509304,0.213628,0.977268,0.497727
77.850006,0.509165,0.212057,0.977600,0.497760
77.940002,0.509028,0.210487,0.977929,0.497793
78.029999,0.508891,0.208916,0.978256,0.497826
78.120003,0.508755,0.207345,0.978581,0.497858
78.210007,0.508621,0.205774,0.978903,0.497890
78.300003,0.508487,0.204203,0.979223,0.497922
78.389999,0.508355,0.202633,0.979540,0.497954
78.479996,0.508224,0.201062,0.979855,0.497986
78.570000,0.508094,0.199491,0.980168,0.498017
78.660004,0.507965,0.197920,0.980478,0.498048
78.750000,0.507837,0.196350,0.980785,0.498079
78.839996,0.507710,0.194779,0.981091,0.498109
78.930000,0.507584,0.193208,0.981393,0.498139
79.020004,0.507459,0.191637,0.981694,0.498169
79.110001,0.507336,0.190066,0.981992,0.498199
79.199997,0.507213,0.188496,0.982287,0.498229
79.290001,0.507091,0.186925,0.982580,0.498258
79.380005,0.506971,0.185354,0.982871,0.498287
79.470001,0.506852,0.183783,0.983159,0.498316
79.559998,0.506733,0.182212,0.983445,0.498345
79.650002,0.506616,0.180642,0.983729,0.498373
79.740005,0.506500,0.179071,0.984010,0.498401
79.830002,0.506385,0.177500,0.984288,0.498429
79.919998,0.506271,0.175929,0.984564,0.498457
80.010002,0.506158,0.174358,0.984838,0.498484
80.100006,0.506046,0.172787,0.985109,0.498511
80.190002,0.505936,0.171217,0.985378,0.498538
80.279999,0.505826,0.169646,0.985645,0.498565
80.370003,0.505717,0.168075,0.985909,0.498591
80.460007,0.505610,0.166504,0.986170,0.498617
80.550003,0.505503,0.164934,0.986429,0.498643
80.639999,0.505398,0.163363,0.986686,0.498669
80.729996,0.505293,0.161792,0.986940,0.498694
80.820000,0.505190,0.160221,0.987192,0.498719
80.910004,0.505087,0.158650,0.987441,0.498744
81.000000,0.504986,0.157080,0.987688,0.498769
81.089996,0.504886,0.155509,0.987933,0.498793
81.180000,0.504787,0.153938,0.988175,0.498818
81.270004,0.504689,0.152367,0.988415,0.498842
81.360001,0.504592,0.150796,0.988652,0.498865
81.449997,0.504495,0.149226,0.988886,0.498889
81.540001,0.504400,0.147655,0.989119,0.498912
81.630005,0.504306,0.146084,0.989349,0.498935
81.720001,0.504214,0.144513,0.989576,0.498958
81.809998,0.504122,0.142943,0.989801,0.498980
81.900002,0.504031,0.141372,0.990024,0.499002
81.990005,0.503941,0.139801,0.990244,0.499025
82.080002,0.503852,0.138230,0.990461,0.499046
82.169998,0.503765,0.136659,0.990677,0.499068
82.260002,0.503678,0.135088,0.990889,0.499089
82.350006,0.503592,0.133518,0.991100,0.499110
82.440002,0.503508,0.131947,0.991308,0.499131
82.529999,0.503424,0.130376,0.991513,0.499151
82.620003,0.503341,0.128805,0.991716,0.499172
82.710007,0.503260,0.127234,0.991917,0.499192
82.800003,0.503179,0.125664,0.992115,0.499212
82.889999,0.503100,0.124093,0.992310,0.499231
82.980003,0.503021,0.122522,0.992504,0.499251
83.070007,0.502944,0.120951,0.992694,0.499270
83.160004,0.502867,0.119380,0.992883,0.499288
83.250000,0.502792,0.117810,0.993068,0.499307
83.339996,0.502718,0.116239,0.993252,0.499325
83.429993,0.502644,0.114668,0.993433,0.499343
83.520004,0.502572,0.113097,0.993611,0.499361
83.610001,0.502501,0.111527,0.993787,0.499379
83.699997,0.502430,0.109956,0.993961,0.499396
83.790009,0.502361,0.108385,0.994132,0.499413
83.880005,0.502293,0.106814,0.994301,0.499430
83.970001,0.502226,0.105243,0.994467,0.499447
84.059998,0.502159,0.103673,0.994631,0.499463
84.149994,0.502094,0.102102,0.994792,0.499479
84.240005,0.502030,0.100531,0.994951,0.499495
84.330002,0.501967,0.098960,0.995107,0.499511
84.419998,0.501905,0.097389,0.995261,0.499526
84.510010,0.501843,0.095818,0.995413,0.499541
84.600006,0.501783,0.094248,0.995562,0.499556
